tid,toi,toidisplay,tfopwg_disp,disposition_group,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date
302798365,2946.01,TOI-2946.01,PC,candidate_for_prediction,4.9186433,10.544,12.3977,4394.0,0.72,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
374847873,2947.01,TOI-2947.01,FP,false_positive_or_alarm,2.0391741,,12.5964,5371.5,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
357896777,2948.01,TOI-2948.01,PC,candidate_for_prediction,2.7557652,14.7906,13.175,,1.18,1,st_teff,2024-09-01 12:02:56,2026-05-15 16:14:29
357299852,2949.01,TOI-2949.01,PC,candidate_for_prediction,2.8652288,13.2096,13.2338,5945.0,1.06,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
327952677,295.01,TOI-295.01,KP,confirmed_or_known_planet,3.3969441,14.4039682,12.141,5864.0,1.27071,0,,2024-04-25 10:08:01,2026-05-15 16:14:29
356206412,2950.01,TOI-2950.01,PC,candidate_for_prediction,3.2690486,12.349,12.5781,6368.0,1.55,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
316236118,3212.01,TOI-3212.01,PC,candidate_for_prediction,4.1943867,13.2866,13.3216,4515.0,0.76,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
314013231,3213.01,TOI-3213.01,APC,candidate_for_prediction,2.5395579,,13.0427,3931.6,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
312508092,3214.01,TOI-3214.01,PC,candidate_for_prediction,5.7759952,11.5628,11.7696,5992.0,1.31,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
307888842,3215.01,TOI-3215.01,PC,candidate_for_prediction,1.2008331,,12.9273,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
306547699,3216.01,TOI-3216.01,FP,false_positive_or_alarm,2.6985136,,13.1235,3922.8,,2,pl_rade;st_rad,2025-03-19 12:04:32,2026-05-15 16:14:29
309436531,3217.01,TOI-3217.01,FP,false_positive_or_alarm,3.2136333,11.1273,12.3297,6189.4,1.25,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
305739565,3218.01,TOI-3218.01,CP,confirmed_or_known_planet,3.3704313,13.6938,12.885,5765.0,1.85,0,,2025-04-21 12:03:49,2026-05-15 16:14:29
305492348,3219.01,TOI-3219.01,PC,candidate_for_prediction,3.2969977,17.145,12.8427,7108.0,1.83,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
198077394,322.01,TOI-322.01,PC,candidate_for_prediction,3.990533,16.0765989,10.7074,5868.2,2.76442,0,,2024-09-01 12:02:56,2026-05-15 16:14:29
304950588,3220.01,TOI-3220.01,FP,false_positive_or_alarm,7.4316274,,13.2566,3505.0,,2,pl_rade;st_rad,2025-04-19 12:03:12,2026-05-15 16:14:29
303883880,3221.01,TOI-3221.01,FP,false_positive_or_alarm,0.8970184,,13.3733,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
303686889,3222.01,TOI-3222.01,PC,candidate_for_prediction,5.6320791,11.8957,12.8239,6409.0,2.0,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
297668572,3223.01,TOI-3223.01,PC,candidate_for_prediction,4.633735,,13.2272,3905.6,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
297457992,3224.01,TOI-3224.01,PC,candidate_for_prediction,2.8317721,17.0328,13.0791,6084.0,1.48,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
401952328,3225.01,TOI-3225.01,PC,candidate_for_prediction,9.1509453,,10.7188,4474.0,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
295233473,3226.01,TOI-3226.01,PC,candidate_for_prediction,2.3720554,7.05055,13.4461,4668.0,1.11,0,,2026-03-06 12:03:41,2026-05-15 16:14:29
294385899,3227.01,TOI-3227.01,PC,candidate_for_prediction,8.9522767,,12.6795,5317.7,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
294365631,3228.01,TOI-3228.01,PC,candidate_for_prediction,1.8118703,18.0792,12.0317,6222.0,2.25,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
290263093,3229.01,TOI-3229.01,PC,candidate_for_prediction,5.21228,19.3512,13.0502,8532.0,2.06,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
251852984,323.01,TOI-323.01,PC,candidate_for_prediction,2.7723915,6.3703129,13.3547,4558.0,0.775641,0,,2026-03-17 12:03:58,2026-05-15 16:14:29
221785300,3489.01,TOI-3489.01,PC,candidate_for_prediction,3.7833369,13.3743,11.7185,5266.0,1.23,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
382474101,349.01,TOI-349.01,FP,false_positive_or_alarm,2.6520851,,10.179,6054.0,,2,pl_rade;st_rad,2026-02-25 16:00:02,2026-05-15 16:14:29
394492339,3490.01,TOI-3490.01,PC,candidate_for_prediction,9.1317488,14.7541,12.5911,5198.2,0.75,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
208719443,3491.01,TOI-3491.01,PC,candidate_for_prediction,2.4038651,22.3961,11.8844,5961.0,1.21,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
81077799,3492.01,TOI-3492.01,PC,candidate_for_prediction,9.2224171,15.6527771,8.4504,6332.0,2.5926199,0,,2025-07-09 16:00:02,2026-05-15 16:14:29
203377303,3493.01,TOI-3493.01,PC,candidate_for_prediction,8.159487,3.3709444,8.7028,5860.0,1.2115099,0,,2024-12-09 12:03:28,2026-05-15 16:14:29
165827520,3494.01,TOI-3494.01,PC,candidate_for_prediction,7.748612,2.2168828,12.295,3230.0,0.307821,0,,2022-03-22 10:10:02,2026-05-15 16:14:29
272167060,3495.01,TOI-3495.01,PC,candidate_for_prediction,8.4130034,4.3741604,8.734,6529.0,1.92409,0,,2024-09-01 12:02:56,2026-05-15 16:14:29
448358913,3496.01,TOI-3496.01,PC,candidate_for_prediction,1.5505494,8.21753,10.3363,,2.02,1,st_teff,2023-06-28 10:10:02,2026-05-15 16:14:29
21113347,3497.01,TOI-3497.01,KP,confirmed_or_known_planet,4.218076,10.0080468,11.4007,5780.0,1.0,0,,2025-08-29 16:00:02,2026-05-15 16:14:29
310294189,3498.01,TOI-3498.01,PC,candidate_for_prediction,4.8768783,4.71563,12.0475,4562.0,0.75,0,,2022-03-23 12:02:08,2026-05-15 16:14:29
446370039,3499.01,TOI-3499.01,PC,candidate_for_prediction,4.5992844,19.0560523,11.5226,5695.0,3.1233001,0,,2024-01-17 10:08:02,2026-05-15 16:14:29
199731190,350.01,TOI-350.01,APC,candidate_for_prediction,2.5130547,8.55709,12.3856,5635.0,0.85,0,,2022-03-29 16:02:01,2026-05-15 16:14:29
443666343,3500.01,TOI-3500.01,PC,candidate_for_prediction,7.3436151,3.996537,10.8298,5406.0,1.0980901,0,,2024-08-17 10:08:02,2026-05-15 16:14:29
443666343,3500.02,TOI-3500.02,PC,candidate_for_prediction,,10.6445904,10.8298,5406.0,1.0980901,1,pl_orbper,2025-07-22 12:04:25,2026-05-15 16:14:29
98957720,3501.01,TOI-3501.01,APC,candidate_for_prediction,15.3502505,19.2152,10.7413,5782.5,1.0,0,,2023-01-25 10:10:01,2026-05-15 16:14:29
452281203,3502.01,TOI-3502.01,PC,candidate_for_prediction,3.4468018,9.8310336,11.4712,7853.0,1.5443701,0,,2024-02-14 10:08:02,2026-05-15 16:14:29
281196902,3755.01,TOI-3755.01,CP,confirmed_or_known_planet,5.5455798,10.3353813,12.079,5354.0,1.07607,0,,2025-01-20 12:03:29,2026-05-15 16:14:29
67300566,3756.01,TOI-3756.01,APC,candidate_for_prediction,4.4236732,12.6262986,11.5552,6096.0,1.06163,0,,2024-09-08 10:08:02,2026-05-15 16:14:29
445751830,3757.01,TOI-3757.01,CP,confirmed_or_known_planet,3.4391954,12.4377309,13.1858,3902.0,0.637223,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
280254984,3758.01,TOI-3758.01,PC,candidate_for_prediction,3.4177514,15.3577,12.5489,5868.0,1.52,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
27244707,3759.01,TOI-3759.01,FP,false_positive_or_alarm,1.6882863,,12.816,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
144301273,376.01,TOI-376.01,PC,candidate_for_prediction,2.7509863,12.6685799,12.4502,5317.0,1.0711401,0,,2024-05-02 10:08:02,2026-05-15 16:14:29
440186528,3760.01,TOI-3760.01,APC,candidate_for_prediction,0.5318566,,13.0123,4852.0,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
275703182,3761.01,TOI-3761.01,PC,candidate_for_prediction,25.8944827,17.6301,12.8508,4375.0,0.74,0,,2025-04-22 12:03:00,2026-05-15 16:14:29
9833284,3762.01,TOI-3762.01,PC,candidate_for_prediction,0.6843601,6.83269,10.6872,6779.0,2.17,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
432114158,3763.01,TOI-3763.01,PC,candidate_for_prediction,2.0042661,17.4679856,12.5159,7284.0,1.8149,0,,2025-12-08 12:04:43,2026-05-15 16:14:29
275702126,3764.01,TOI-3764.01,PC,candidate_for_prediction,6.5718534,17.2374292,12.5944,4773.0,1.89337,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
432078760,3765.01,TOI-3765.01,PC,candidate_for_prediction,3.1479532,17.745577,11.7734,7298.0,1.63943,0,,2025-11-14 12:03:41,2026-05-15 16:14:29
9830791,3766.01,TOI-3766.01,FP,false_positive_or_alarm,3.5414573,7.74182,13.1021,5244.0,0.99,0,,2026-04-05 12:03:53,2026-05-15 16:14:29
274545328,3767.01,TOI-3767.01,PC,candidate_for_prediction,2.3907751,21.8606641,13.4784,5382.0,2.0989001,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
268172361,3768.01,TOI-3768.01,PC,candidate_for_prediction,2.1803154,18.3770154,12.9859,7166.0,1.9933,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
428251130,3769.01,TOI-3769.01,PC,candidate_for_prediction,10.3380912,14.0125,10.5375,6650.0,1.7,0,,2025-12-26 12:03:32,2026-05-15 16:14:29
139285736,377.01,TOI-377.01,FP,false_positive_or_alarm,1.55028,14.723,11.9969,5039.5,0.87,0,,2021-12-06 16:02:02,2026-05-15 16:14:29
304025075,2951.01,TOI-2951.01,FP,false_positive_or_alarm,3.0290563,,13.417,,,3,pl_rade;st_teff;st_rad,2025-12-11 10:08:01,2026-05-15 16:14:29
302527524,2952.01,TOI-2952.01,PC,candidate_for_prediction,10.7844934,6.26037,12.6359,3558.0,0.51,0,,2025-01-28 12:03:10,2026-05-15 16:14:29
469184909,2953.01,TOI-2953.01,FP,false_positive_or_alarm,1.2926975,,12.4794,,,3,pl_rade;st_teff;st_rad,2025-12-11 16:00:01,2026-05-15 16:14:29
464328419,2954.01,TOI-2954.01,PC,candidate_for_prediction,4.8401948,,12.3743,12745.0,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
464326872,2955.01,TOI-2955.01,PC,candidate_for_prediction,0.5542332,16.3177,13.0882,7366.0,2.43,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
463508231,2956.01,TOI-2956.01,PC,candidate_for_prediction,4.127728,11.0098,12.445,5820.0,0.9,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
463469906,2957.01,TOI-2957.01,PC,candidate_for_prediction,1.5314941,24.932622,13.5248,6650.0,1.27101,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
463203560,2958.01,TOI-2958.01,FP,false_positive_or_alarm,1.9905105,5.94241,10.6758,6211.0,1.07,0,,2024-11-18 16:02:01,2026-05-15 16:14:29
462162963,2959.01,TOI-2959.01,FP,false_positive_or_alarm,1.3550447,,12.3935,14466.0,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
382463648,296.01,TOI-296.01,PC,candidate_for_prediction,25.2580075,8.7026468,13.1066,5290.0,0.946086,0,,2024-09-12 12:02:47,2026-05-15 16:14:29
462072242,2960.01,TOI-2960.01,PC,candidate_for_prediction,2.0916623,22.2405,13.0013,6600.0,2.36,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
446684383,2961.01,TOI-2961.01,PC,candidate_for_prediction,4.6259138,14.9419,12.2985,7388.0,1.44,0,,2025-02-03 12:03:45,2026-05-15 16:14:29
444394183,2962.01,TOI-2962.01,PC,candidate_for_prediction,4.0211797,16.4291,12.131,4881.0,2.79,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
441334829,2963.01,TOI-2963.01,FP,false_positive_or_alarm,4.4433921,12.1784,12.5449,7664.0,1.23,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
439512298,2964.01,TOI-2964.01,PC,candidate_for_prediction,3.8331282,12.9506,12.484,8408.0,1.24,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
146841337,2965.01,TOI-2965.01,PC,candidate_for_prediction,4.2672965,18.7854,12.5853,6548.0,1.79,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
136504576,2966.01,TOI-2966.01,PC,candidate_for_prediction,1.5252473,9.59771,12.4016,5698.0,2.44,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
103245940,2967.01,TOI-2967.01,FP,false_positive_or_alarm,3.2517862,13.6873,13.0742,5824.0,0.92,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
103183399,2968.01,TOI-2968.01,PC,candidate_for_prediction,0.7327757,,13.397,5195.1,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
289445553,3230.01,TOI-3230.01,PC,candidate_for_prediction,1.8200065,11.7988,12.1896,4994.0,0.91,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
280857321,3231.01,TOI-3231.01,PC,candidate_for_prediction,2.1738256,17.3093,11.627,7588.0,3.28,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
269439355,3232.01,TOI-3232.01,PC,candidate_for_prediction,3.3898234,14.9878,11.3983,6096.0,3.13,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
265633507,3233.01,TOI-3233.01,APC,candidate_for_prediction,0.9787891,17.8038,12.8299,6959.0,2.09,0,,2025-05-16 12:03:36,2026-05-15 16:14:29
260776145,3234.01,TOI-3234.01,PC,candidate_for_prediction,10.7012764,19.1102,12.5913,5853.2,1.17,0,,2024-09-01 12:02:56,2026-05-15 16:14:29
243641947,3235.01,TOI-3235.01,CP,confirmed_or_known_planet,2.5926199,11.0137,13.2486,3375.0,0.37,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
242460075,3236.01,TOI-3236.01,FP,false_positive_or_alarm,2.9098435,13.2842,12.9841,5955.0,1.31,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
242389810,3237.01,TOI-3237.01,PC,candidate_for_prediction,3.0271374,22.466,13.086,6678.0,1.49,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
241752370,3238.01,TOI-3238.01,PC,candidate_for_prediction,3.224746,,13.534,5032.0,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
241569046,3239.01,TOI-3239.01,PC,candidate_for_prediction,2.2310803,16.1961401,13.5286,5905.0,1.42673,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
156002449,324.01,TOI-324.01,PC,candidate_for_prediction,5.2848691,21.377066,13.4081,6113.0,1.2729501,0,,2024-04-25 10:08:01,2026-05-15 16:14:29
241514551,3240.01,TOI-3240.01,PC,candidate_for_prediction,3.8600722,10.5393,12.8713,5096.5,0.77,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
241326434,3241.01,TOI-3241.01,PC,candidate_for_prediction,6.8380862,17.4994,11.7754,5912.0,0.96,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
209923610,3242.01,TOI-3242.01,PC,candidate_for_prediction,3.0001627,15.0659,12.3666,6695.0,1.45,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
209707800,3243.01,TOI-3243.01,PC,candidate_for_prediction,2.0519085,14.7471,11.7219,6386.3,1.42,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
208091447,3244.01,TOI-3244.01,PC,candidate_for_prediction,4.6606892,21.5363,12.3921,8608.0,2.6,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
203476998,3245.01,TOI-3245.01,PC,candidate_for_prediction,2.8977031,17.057,12.6561,6397.0,1.67,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
179715231,3246.01,TOI-3246.01,PC,candidate_for_prediction,4.319754,13.1542,12.2936,5783.0,1.25,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
167597352,3247.01,TOI-3247.01,PC,candidate_for_prediction,5.3305676,15.5434,12.8813,6076.0,2.01,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
459850897,3503.01,TOI-3503.01,FP,false_positive_or_alarm,1.1882681,11.2633044,10.2726,8405.0,1.78789,0,,2025-12-11 16:00:01,2026-05-15 16:14:29
117689799,3504.01,TOI-3504.01,FP,false_positive_or_alarm,2.1570462,14.5949243,11.6006,5863.0,1.04535,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
390988385,3505.01,TOI-3505.01,PC,candidate_for_prediction,2.9151556,7.4578,10.9372,6220.0,1.34,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
102159710,3506.01,TOI-3506.01,PC,candidate_for_prediction,4.4961387,12.7988183,12.8624,5554.0,1.18466,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
86451883,3507.01,TOI-3507.01,FP,false_positive_or_alarm,1.7561019,8.43478,13.3911,4896.0,0.81,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
278968371,3508.01,TOI-3508.01,FP,false_positive_or_alarm,1.2997811,13.6803,12.4162,6053.0,1.61,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
244912396,3509.01,TOI-3509.01,PC,candidate_for_prediction,5.1108509,,13.0815,4916.0,,2,pl_rade;st_rad,2025-09-13 12:03:34,2026-05-15 16:14:29
228381868,351.01,TOI-351.01,KP,confirmed_or_known_planet,3.4654953,14.2776184,12.0719,5570.3,1.77738,0,,2024-03-14 16:54:32,2026-05-15 16:14:29
57753734,3510.01,TOI-3510.01,PC,candidate_for_prediction,2.8724894,13.1718,12.7595,5752.0,1.1,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
416368336,3511.01,TOI-3511.01,APC,candidate_for_prediction,1.0848133,12.3151,13.4539,4670.0,0.99,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
40779013,3512.01,TOI-3512.01,FP,false_positive_or_alarm,1.7113115,,11.8744,6845.2,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
244487927,3513.01,TOI-3513.01,PC,candidate_for_prediction,2.9817237,15.4413,12.5001,7717.5,2.14,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
1870990135,3514.01,TOI-3514.01,PC,candidate_for_prediction,1.5039495,17.3816,12.8953,5623.0,0.95,0,,2025-10-25 12:03:57,2026-05-15 16:14:29
198725468,3515.01,TOI-3515.01,PC,candidate_for_prediction,3.0415724,10.3727,12.1831,5814.1,1.3,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
30254887,3516.01,TOI-3516.01,PC,candidate_for_prediction,2.501531,20.1829,11.2292,5823.0,1.58,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
123007594,3517.01,TOI-3517.01,PC,candidate_for_prediction,3.3687307,13.6378,13.4486,5727.0,1.18,0,,2024-08-22 12:02:41,2026-05-15 16:14:29
1712954983,3518.01,TOI-3518.01,PC,candidate_for_prediction,2.9661661,16.476,13.3015,5436.0,1.17,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
417129824,3519.01,TOI-3519.01,PC,candidate_for_prediction,3.500869,13.3258,12.0676,5870.0,1.69,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
47423120,352.01,TOI-352.01,APC,candidate_for_prediction,11.6235,20.7208,11.014,5518.0,0.89,0,,2021-12-06 16:02:02,2026-05-15 16:14:29
99097200,3818.01,TOI-3818.01,PC,candidate_for_prediction,3.2371501,13.8548638,13.2237,5800.1,1.35302,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
95660472,3819.01,TOI-3819.01,CP,confirmed_or_known_planet,3.244299,12.9273057,11.9824,5999.0,1.5585901,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
229091748,382.01,TOI-382.01,FP,false_positive_or_alarm,0.4568,6.64264,12.7226,5777.0,1.03,0,,2021-12-06 16:02:02,2026-05-15 16:14:29
95234976,3820.01,TOI-3820.01,PC,candidate_for_prediction,5.4290781,24.5471729,11.5562,6403.0,1.86967,0,,2024-11-15 16:02:02,2026-05-15 16:14:29
88485645,3821.01,TOI-3821.01,PC,candidate_for_prediction,2.5972551,23.7348191,13.0367,7054.0,2.1075301,0,,2025-02-12 12:03:37,2026-05-15 16:14:29
88385463,3822.01,TOI-3822.01,PC,candidate_for_prediction,3.1235179,13.2914966,12.3381,5376.0,1.04447,0,,2024-09-08 10:08:02,2026-05-15 16:14:29
81212289,3823.01,TOI-3823.01,APC,candidate_for_prediction,0.6848358,4.49427,11.4534,6385.1,1.1,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
71134735,3824.01,TOI-3824.01,FA,false_positive_or_alarm,2.3378945,8.31293,13.041,6666.8,1.33,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
39077574,3825.01,TOI-3825.01,FP,false_positive_or_alarm,7.1404043,10.5731,13.2971,5886.6,1.11,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
9346507,3826.01,TOI-3826.01,APC,candidate_for_prediction,4.9807125,17.2544,12.6865,5545.7,1.04,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
8677530,3827.01,TOI-3827.01,FA,false_positive_or_alarm,2.91463,9.96391,12.033,5484.8,0.99,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
841226526,3828.01,TOI-3828.01,PC,candidate_for_prediction,19.5105608,,11.227,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
801354155,3829.01,TOI-3829.01,PC,candidate_for_prediction,2.9150294,12.8379,12.3722,5385.0,1.08,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
167418898,383.01,TOI-383.01,FP,false_positive_or_alarm,10.9803025,7.58741,10.2401,5951.0,1.27,0,,2025-05-21 16:00:01,2026-05-15 16:14:29
445807396,3830.01,TOI-3830.01,PC,candidate_for_prediction,3.2493152,10.3587,13.239,5371.2,1.04,0,,2025-01-15 12:03:15,2026-05-15 16:14:29
393853275,3831.01,TOI-3831.01,PC,candidate_for_prediction,1.7088305,,13.1894,5253.2,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
356736743,3832.01,TOI-3832.01,PC,candidate_for_prediction,24.0819851,9.42632,12.6635,5952.0,1.05,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
356539624,3833.01,TOI-3833.01,APC,candidate_for_prediction,0.4399856,18.9074,13.3585,4423.0,1.1,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
355953198,3834.01,TOI-3834.01,PC,candidate_for_prediction,3.3952015,,13.2742,5673.6,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
36452991,2969.01,TOI-2969.01,PC,candidate_for_prediction,1.8237148,12.3326,11.9361,4581.0,0.78,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
115242351,297.01,TOI-297.01,FP,false_positive_or_alarm,5.6748327,11.6571011,13.1099,4871.0,1.09429,0,,2026-04-05 12:03:53,2026-05-15 16:14:29
461136782,2970.01,TOI-2970.01,PC,candidate_for_prediction,4.420983,,11.406,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
453452264,2971.01,TOI-2971.01,PC,candidate_for_prediction,4.8405428,8.96118,13.0634,5875.0,1.08,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
448536355,2972.01,TOI-2972.01,PC,candidate_for_prediction,2.8371201,13.1836,13.562,5301.0,1.2,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
437259571,2973.01,TOI-2973.01,PC,candidate_for_prediction,2.7519326,,13.113,,,3,pl_rade;st_teff;st_rad,2025-05-19 12:03:23,2026-05-15 16:14:29
437253811,2974.01,TOI-2974.01,PC,candidate_for_prediction,0.689421,16.3132,13.0812,5270.0,2.6,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
423393242,2975.01,TOI-2975.01,PC,candidate_for_prediction,0.426988,11.5872,13.1221,5333.5,0.96,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
413372087,2976.01,TOI-2976.01,PC,candidate_for_prediction,3.4859402,14.101,13.2277,5941.0,1.18,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
361343239,2977.01,TOI-2977.01,CP,confirmed_or_known_planet,2.3505698,12.9823,11.9383,5356.0,1.22,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
315096343,2978.01,TOI-2978.01,PC,candidate_for_prediction,4.3497551,7.82395,11.6687,5667.3,1.88,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
311252710,2979.01,TOI-2979.01,PC,candidate_for_prediction,5.4913314,,13.5214,6364.0,,2,pl_rade;st_rad,2024-09-10 10:08:02,2026-05-15 16:14:29
206686292,298.01,TOI-298.01,APC,candidate_for_prediction,1.3287182,21.995993,12.7602,6273.0,1.67606,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
289931756,2980.01,TOI-2980.01,PC,candidate_for_prediction,3.5910692,18.7998,13.4767,5736.0,1.09,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
287145649,2981.01,TOI-2981.01,CP,confirmed_or_known_planet,3.6015056,12.3972,12.7533,6055.0,1.03,0,,2025-04-21 12:03:49,2026-05-15 16:14:29
211446495,2982.01,TOI-2982.01,PC,candidate_for_prediction,4.8701613,6.13443,13.4964,5268.0,0.55,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
168449943,2983.01,TOI-2983.01,PC,candidate_for_prediction,3.4287311,16.9576,13.5714,5231.0,0.91,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
168405330,2984.01,TOI-2984.01,APC,candidate_for_prediction,9.162268,11.8107,11.9316,4935.8,0.75,0,,2025-04-26 12:03:08,2026-05-15 16:14:29
168384845,2985.01,TOI-2985.01,PC,candidate_for_prediction,3.8996784,12.1415,12.9575,6382.0,2.01,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
165667705,3248.01,TOI-3248.01,PC,candidate_for_prediction,3.2782956,12.1111,12.6831,5544.0,1.32,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
159262969,3249.01,TOI-3249.01,PC,candidate_for_prediction,3.2420704,12.4447,13.3359,5570.7,1.21,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
66413476,325.01,TOI-325.01,PC,candidate_for_prediction,4.36907,5.94716,12.004,4391.0,0.9,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
125424836,3250.01,TOI-3250.01,PC,candidate_for_prediction,3.2806578,11.5452,12.0858,5717.0,1.18,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
121194926,3251.01,TOI-3251.01,PC,candidate_for_prediction,2.0694143,,12.27,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29
